ID_ATIV_ECON_ESTABELECIMENTO,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA
225252,5611201.0,23-07-2019,NÃO,"Rua HERVALIA, 125, CAICARAS, Belo Horizonte, MG, Brasil",TULIO MARQUES FIGUEIREDO 02339119600,TO NA LARIKA
225907,5611201.0,29-07-2019,NÃO,"Rua JOSE ILDEU GRAMISCELLI, 103, BONFIM, Belo Horizonte, MG, Brasil",DANIELE ALVES DOS SANTOS 00301204543,Hipnotyc
228487,5611201.0,21-08-2019,NÃO,"Rua LIBERDADE, 562, JARDIM LIBERDADE, Belo Horizonte, MG, Brasil",LUCAS MARTINS DE SENA 10769116680,LMDEGUSTAPIZZA
228490,5611201.0,21-08-2019,NÃO,"Rua FERNANDES TOURINHO, 235, SAVASSI, Belo Horizonte, MG, Brasil",S P P PARATELLA,PASTA LAB
228491,5611201.0,15-12-2021,SIM,"Rua FERNANDES TOURINHO, 292, SAVASSI, Belo Horizonte, MG, Brasil",S P P PARATELLA,IZAKAYA
223990,5611201.0,11-07-2019,NÃO,"Rua FARMACEUTICO GALILEU MARRA, 129, VILA VISTA ALEGRE, Belo Horizonte, MG, Brasil",CLAUDINEI RODRIGUES DUARTE 03798689628,Estabelecimento sem nome
224953,5611201.0,19-07-2019,NÃO,"Avenida DO CONTORNO, 6317, SAO PEDRO, Belo Horizonte, MG, Brasil",MARIA ELISABETE GREGORIO LTDA,PONTO SAVASSI II
224959,5611201.0,19-07-2019,SIM,"Rua MAR DE ESPANHA, 345, SANTO ANTONIO, Belo Horizonte, MG, Brasil",RACHEL JOSAFA MACHADO LTDA,BAR DO GIL
225601,5611201.0,26-07-2019,SIM,"Rodovia BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, Belo Horizonte, MG, Brasil",PENINNSULA RESTAURANTE E GRILL LTDA,Estabelecimento sem nome
226567,5611201.0,03-08-2019,NÃO,"Rua FABIANO TAYLOR, 148, TIROL, Belo Horizonte, MG, Brasil",MARLON SIMOES DOS SANTOS 10772428670,SIMOES E SANTOS
226881,5611201.0,06-08-2019,NÃO,"Rua NICOLAU COELHO, 100, TAQUARIL, Belo Horizonte, MG, Brasil",REGINALDA PEREIRA 06700723620,WR Marmitex
227205,5611201.0,08-08-2019,NÃO,"Rua CEUTA, 26, CANAA, Belo Horizonte, MG, Brasil",34.475.484 CAMILA COSTA FERNANDES,BOM NA CHAPA RESTAURANTE
228166,5611201.0,19-08-2019,NÃO,"Avenida JEQUITINHONHA, 621, ALTO VERA CRUZ, Belo Horizonte, MG, Brasil",34.576.606 DANIEL GANDOS CANOZA,77
225631,5611201.0,26-07-2019,NÃO,"Rua DAS AGUAS, 395, PETROPOLIS, Belo Horizonte, MG, Brasil",34.333.308 HUDSON DE OLIVEIRA DOS SANTOS,KOMILAO LANCHES
226903,5611201.0,06-08-2019,SIM,"Avenida PRUDENTE DE MORAIS, 597, SANTO ANTONIO, Belo Horizonte, MG, Brasil",FABRICA DE SABORES COMERCIO DE ALIMENTOS LTDA,ASSADOS & CIA
227873,5611201.0,14-08-2019,NÃO,"Rua JOAQUIM GONCALVES PIMENTA, 461, CAMARGOS, Belo Horizonte, MG, Brasil",RENATA XAVIER CARVALHO CULINARIA JAPONESA LTDA.,Homu Culinaria Japonesa
228819,5611201.0,22-08-2019,NÃO,"Rua BETANIA, 55, CONJUNTO TAQUARIL, Belo Horizonte, MG, Brasil",VANIA MARISA LOPES MARTINS 89970764691,KI DELICIA
224023,5611201.0,11-07-2019,NÃO,"Rodovia ANEL RODOVIARIO CELSO MELLO AZEVEDO, 24500, MARIA GORETTI, Belo Horizonte, MG, Brasil",EDILSON DE OLIVEIRA BATISTA 90128621672,TROPEIRAO REINALDINHO
224031,5611201.0,11-07-2019,NÃO,"Rua EFIGENIA BARTOLOMEU VELOSO, 219, RIBEIRO DE ABREU, Belo Horizonte, MG, Brasil",MARCO TULIO SILVA RODRIGUES 01882143647,MARCO TULIO
224035,5611201.0,11-07-2019,NÃO,"Praça ARCANGELO MALETTA, 8, SANTA LUCIA, Belo Horizonte, MG, Brasil",MAZZOCHI BAR E RESTAURANTE LTDA,VITELO'S STEAK HOUSE
224996,5611201.0,19-07-2019,SIM,"Avenida PORTUGAL, 4020, JARDIM ATLANTICO, Belo Horizonte, MG, Brasil",MG GASTRONOMIA LTDA,MG GASTRONOMIA
225639,5611201.0,26-07-2019,NÃO,"Rua VEREADOR SOCRATES ALVES PEREIRA, 743, CARLOS PRATES, Belo Horizonte, MG, Brasil",NAYARA GUIMARAES MOREIRA 07598367604,Restaurante Nathumar
225956,5611201.0,30-07-2019,NÃO,"Rua MARIANA AMELIA DE AZEVEDO, 10, SAO JOAO BATISTA, Belo Horizonte, MG, Brasil",ISVANE REIS RIBEIRO 99266539600,LANCHONETE K&R
226607,5611201.0,04-08-2019,NÃO,"Rua CHAFARIZ, 210, MARCOLA, Belo Horizonte, MG, Brasil",SANDRA DIAS LEITE 07816097638,Lanchonete da sandrao
226609,5611201.0,04-08-2019,NÃO,"Avenida ABILIO MACHADO, 1183, GLORIA, Belo Horizonte, MG, Brasil",MARIA INES PAULA DE FARIA 13844350691,"MINI MERCEARIA, LANCHES E RESTAURANTE INES"
227571,5611201.0,12-08-2019,NÃO,"Rua SIRI, 30, GUARANI, Belo Horizonte, MG, Brasil",DULCINEA DOS SANTOS BATISTA 91211000630,NEIA SANTOS
227892,5611201.0,14-08-2019,SIM,"Rua JULIO DE CASTILHO, 1236, CINQUENTENARIO, Belo Horizonte, MG, Brasil",REGINALDO DE SOUSA FERREIRA 07715304638,FINO SABOR REGIS
228541,5611201.0,21-08-2019,NÃO,"Avenida DOM PEDRO II, 890, BONFIM, Belo Horizonte, MG, Brasil",JOSE FLAVIO FONSECA 17704197649,RESTAURANTE COMIDA MINEIRA
228544,5611201.0,21-08-2019,SIM,"Avenida AMAZONAS, 3985, ALTO BARROCA, Belo Horizonte, MG, Brasil",LOPES E CHAVES LTDA,RESTAURANTE BARROCAS 'BAR
228546,5611201.0,21-08-2019,NÃO,"Rua DOUTOR ALVARO CAMARGOS, 808, VILA CANTO DO SABIA, Belo Horizonte, MG, Brasil",MARIA APARECIDA GONCALVES FERREIRA 03370511517,BAMBINOS PIZZARIA E HAMBURGUERIA
228827,5611201.0,23-08-2019,SIM,"Rua DA BAHIA, 1144, CENTRO, Belo Horizonte, MG, Brasil",ARCOS BAR E RESTAURANTE LTDA,ARCOS BAR E RESTAURANTE
228838,5611201.0,23-08-2019,SIM,"Rua MONTEIRO LOBATO, 380, OURO PRETO, Belo Horizonte, MG, Brasil",TRILLO & TRILLO ALIMENTACAO LTDA,LIBERDADE BUTIQUIM
225014,5611201.0,19-07-2019,NÃO,"Rua ITORORO, 801, PADRE EUSTAQUIO, Belo Horizonte, MG, Brasil",BRUNO PECANHA MOREIRA 04302490632,Piolho's Burguer
226314,5611201.0,01-08-2019,NÃO,"Rua DESEMBARGADOR SARAIVA, 873, ALTO VERA CRUZ, Belo Horizonte, MG, Brasil",LUCAS MATHEUS LAGES ALECRIM LELLIS 12767501618,Restaurante Sabor Mineiro
227260,5611201.0,09-08-2019,SIM,"Rua DOS GUAJAJARAS, 1461, BARRO PRETO, Belo Horizonte, MG, Brasil",RESTAURANTE DNC DE MINAS LTDA,Restaurante Paladar de Minas
227274,5611201.0,09-08-2019,NÃO,"Avenida SERRANA, 783, SERRANO, Belo Horizonte, MG, Brasil","REDE PIZZAS, MASSAS E HAMBURGUERIA LTDA",REDE PIZZAS E HAMBURGUERIA
227592,5611201.0,12-08-2019,NÃO,"Avenida PADRE JOSE MAURICIO, 628, VILA VISTA ALEGRE, Belo Horizonte, MG, Brasil",HELTON SILVANO DA SILVA 02722406640,SALSA E ALHO COMIDA CASEIRA
228216,5611201.0,19-08-2019,NÃO,"Rua MANOEL PASSOS, 283, SANTA CRUZ, Belo Horizonte, MG, Brasil",RAIMUNDA ALVES NASCIMENTO 14961989649,ACAI GARAGE
228564,5611201.0,21-08-2019,NÃO,"Avenida JOAO ROLLA FILHO, 750, DIAMANTE, Belo Horizonte, MG, Brasil",FLAVIA KATARINE NASCIMENTO ANTONIO 11197845658,D'LUCCA
224386,5611201.0,15-07-2019,NÃO,"Rua LAJEDO, 374, SAO GABRIEL, Belo Horizonte, MG, Brasil",ELIANA SOUZA DA SILVA 05037341604,Intense burguer
224390,5611201.0,30-05-2022,SIM,"Avenida PRESIDENTE TANCREDO NEVES, 3867, CASTELO, Belo Horizonte, MG, Brasil",CERVEJARIA CHARADA LTDA,CHARADA GROWLER STATION PUB
224403,5611201.0,15-07-2019,NÃO,"Rua LIGNITO, 119, SANTA EFIGENIA, Belo Horizonte, MG, Brasil",MARCELA BITTARAES MAGALHAES PAES 05803610631,Estabelecimento sem nome
226634,5611201.0,05-08-2019,NÃO,"Rua JOSE PEDRO DE BRITO, 200, SANTA RITA, Belo Horizonte, MG, Brasil",APARECIDA ROSARIO DA PENHA 88212530663,La casa da comida
227281,5611201.0,09-08-2019,SIM,"Avenida HENFIL, 593, SERRANO, Belo Horizonte, MG, Brasil",FABIO GONCALVES MARTINS BARBOSA DA SILVA 07852742602,Temperos da Jo
227921,5611201.0,14-08-2019,NÃO,"Rua PAMPLONA, 121, CONJUNTO LAGOA, Belo Horizonte, MG, Brasil",34.543.032 ARTHUR ALVES NOGUEIRA,GOOD BURGUER
227926,5611201.0,14-08-2019,NÃO,"Avenida DOM PEDRO I, 2718, PLANALTO, Belo Horizonte, MG, Brasil",ANDREIA LIMA VIANA 13477373677,MEGAM GOURMET
227929,5611201.0,15-08-2019,NÃO,"Rua JORGE ANGEL LIVRAGA, 298, PALMARES, Belo Horizonte, MG, Brasil",ANDRE LUIZ RIBEIRO DE OLIVEIRA 09502231660,OLIVEIRA ROCHA ALIMENTOS
228255,5611201.0,19-08-2019,NÃO,"Rua MARGARIDA PRAXEDES TORRES, 1043, NOVA ESPERANCA, Belo Horizonte, MG, Brasil",JOSELENE RITA AQUINO VINHAS MUFFATO 44199805672,GANG BURGER
228874,5611201.0,23-08-2019,NÃO,"Rua PATROCINIO, 74, CARLOS PRATES, Belo Horizonte, MG, Brasil",MARCELO FERREIRA DE ANDRADE,PAITROCINIO BAR DO BAIANO
225059,5611201.0,22-07-2019,NÃO,"Rua ICA, 715, CACHOEIRINHA, Belo Horizonte, MG, Brasil",CAMILA DO CARMO FRANCA LEMOS 10670654663,Estabelecimento sem nome
225705,5611201.0,27-07-2019,NÃO,"Rua AMANDO COUTO, 661, VILA SAO TOMAZ, Belo Horizonte, MG, Brasil",34.340.824 IRENE MAYRA DE JESUS BENEVIDES LIMA,Pizzaria e hamburgueria Escobar
227300,5611201.0,09-08-2019,NÃO,"Rua FRANCISCO RODRIGUES DE MIRANDA, 54, PENHA, Belo Horizonte, MG, Brasil",HELDER EGG DE OLIVEIRA RESENDE 08714850605,RODA BURGUER
227638,5611201.0,13-08-2019,NÃO,"Rua P SEIS, 40, CONJUNTO MINASCAIXA, Belo Horizonte, MG, Brasil",SILMARA JUSTINO DOS SANTOS 08782626600,SIL ALIMENTOS
227955,5611201.0,15-08-2019,SIM,"Rua AURELIANO PIMENTEL, 97, APARECIDA SETIMA SECAO, Belo Horizonte, MG, Brasil",34.550.841 ALEXANDRA BAPTISTA RIBEIRO,DELICIAS DA LE
228617,5611201.0,21-08-2019,NÃO,"Rua RISOLETA FERNANDES, 110, ADEMAR MALDONADO, Belo Horizonte, MG, Brasil",HOTT PIZZA LTDA,HOTT PIZZA
224111,5611201.0,12-07-2019,NÃO,"Avenida ABILIO MACHADO, 1600, ALIPIO DE MELO, Belo Horizonte, MG, Brasil",SABOR E CIA PIZZARIA LTDA,LENOS GOURMET
224434,5611201.0,15-07-2019,NÃO,"Rua POUSO ALEGRE, 1435, FLORESTA, Belo Horizonte, MG, Brasil",ELIEZITA BATISTA DE SOUZA 25122614687,Gold Burger
226367,5611201.0,01-08-2019,NÃO,"Rua ANTONIO DE ALBUQUERQUE, 862, SAVASSI, Belo Horizonte, MG, Brasil",MASSAS GOURMET ARAUJO LTDA,Estabelecimento sem nome
227337,5611201.0,09-08-2019,NÃO,"Rua LASSANCE, 185, BOA VISTA, Belo Horizonte, MG, Brasil",VITOR CAIQUE DA MATA SILVA 14696246647,Mercearia do Caique
174320,5611201.0,03-01-2018,NÃO,"Rua JOAO SAMAHA, 125, SANTA BRANCA, Belo Horizonte, MG, Brasil",HELENA MARTINS BATISTA 81312148691,Estabelecimento sem nome
174625,5611201.0,09-01-2018,NÃO,"Avenida SARAMENHA, 852, GUARANI, Belo Horizonte, MG, Brasil",LIECY INACIO GONCALVES 07110366677,RESTAURANTE GOMES
175278,5611201.0,17-01-2018,NÃO,"Rua MARILIA DE DIRCEU, 159, LOURDES, Belo Horizonte, MG, Brasil",THIAGO DUARTE FRANCEZ 01527426629,THIAGO BOY
175613,5611201.0,22-01-2018,SIM,"Rua BARRA LONGA, 95, SALGADO FILHO, Belo Horizonte, MG, Brasil",TOQUE MINEIRO BAR E RESTAURANTE LTDA,TOQUE MINEIRO
175615,5611201.0,22-01-2018,NÃO,"Rua JAIR AFONSO INACIO, 409, PIRATININGA, Belo Horizonte, MG, Brasil",MICHEL DE ALMEIDA MENDES 08508383630,TELEPIZZA DONATELO
175617,5611201.0,22-01-2018,NÃO,"Rua CORONEL SEVERIANO, 700, ARAGUAIA, Belo Horizonte, MG, Brasil",29.497.064 TAMARA DA SILVA MOREIRA,TADIMAR EMPREENDIMENTOS
175930,5611201.0,25-01-2018,NÃO,"Rua MARTIM DE CARVALHO, 277, SANTO AGOSTINHO, Belo Horizonte, MG, Brasil",DIONISIOS BISTRO LTDA,DIONISIOS BISTRO
176253,5611201.0,30-01-2018,SIM,"Rua LUIZ CANTANHEDE, 442, SANTA CRUZ, Belo Horizonte, MG, Brasil",ESTER JULIA ANTONIA DE SIQUEIRA ANDRADE,BAR E RESTAURANTE DA ESTER
176577,5611201.0,01-02-2018,NÃO,"Rua ALTAMIRA, 98, EYMARD, Belo Horizonte, MG, Brasil",CARLOS EDUARDO DOS REIS RIBEIRO 06707558692,TOPBURGERGARAGE
177500,5611201.0,16-02-2018,SIM,"Avenida AGGEO PIO SOBRINHO, 322, BURITIS, Belo Horizonte, MG, Brasil",MAXIMA CARNES LTDA,FRIGORIFICO CRUZEIRO DO SUL
177504,5611201.0,16-02-2018,NÃO,"Rua LOURIVAL JOSE DO NASCIMENTO, 368, ATILA DE PAIVA, Belo Horizonte, MG, Brasil",ALEXSANDRA PATRICIA DA COSTA SOUZA 05481272636,RESTAURANTE AGAPE
173041,5611201.0,06-12-2017,SIM,"Rua RIO GRANDE DO SUL, 940, SANTO AGOSTINHO, Belo Horizonte, MG, Brasil",GRUMO CAFE LTDA,GRUMO CAFE
174334,5611201.0,04-01-2018,NÃO,"Rua PIRATININGA, 20, CARLOS PRATES, Belo Horizonte, MG, Brasil",MARIA CRISTINA ALVES DA COSTA 02729561633,CRISTY & GLORIA RESTAURANTE
174652,5611201.0,09-01-2018,NÃO,"Rua TOMAZ GONZAGA, 578, LOURDES, Belo Horizonte, MG, Brasil",TINTO BAR E RESTAURANTE LTDA,Estabelecimento sem nome
177511,5611201.0,16-02-2018,NÃO,"Rua VICOSA, 17, SAO PEDRO, Belo Horizonte, MG, Brasil",TWO BROTHERS RESTAURANTE LTDA,TWO BROTHERS
177512,5611201.0,05-03-2021,SIM,"Rua SENA MADUREIRA, 346, OURO PRETO, Belo Horizonte, MG, Brasil",TWO BROTHERS RESTAURANTE LTDA,TWO BROTHERS
172721,5611201.0,01-12-2017,SIM,"Avenida CRISTIANO MACHADO, 4000, UNIAO, Belo Horizonte, MG, Brasil",D5 ALIMENTACAO LTDA,Estabelecimento sem nome
173045,5611201.0,06-12-2017,SIM,"Avenida PROFESSOR MARIO WERNECK, 500, ESTORIL, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173046,5611201.0,26-04-2019,SIM,"Rua BARAO DE COROMANDEL, 75, CAICARAS, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,POKE SIM COMERCIO E DISTRIBUICAO DE ALIMENTOS
173047,5611201.0,10-03-2021,SIM,"Avenida PROFESSOR MARIO WERNECK, 500, ESTORIL, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,POKE SIM
173048,5611201.0,19-12-2022,SIM,"Rua BARAO DE COROMANDEL, 75, CAICARAS, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173049,5611201.0,19-12-2022,SIM,"Avenida PROFESSOR MARIO WERNECK, 500, ESTORIL, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173050,5611201.0,23-12-2022,SIM,"Avenida PROFESSOR MARIO WERNECK, 500, ESTORIL, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173051,5611201.0,03-01-2023,SIM,"Avenida DO CONTORNO, 3520, SANTA EFIGENIA, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173052,5611201.0,03-01-2023,SIM,"Rua BARAO DE COROMANDEL, 75, CAICARAS, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173053,5611201.0,06-01-2023,SIM,"Avenida DEPUTADO ANUAR MENHEN, 366, SANTA AMELIA, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173054,5611201.0,13-04-2023,SIM,"Avenida DEPUTADO ANUAR MENHEN, 366, SANTA AMELIA, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173055,5611201.0,25-04-2023,SIM,"Avenida DEPUTADO ANUAR MENHEN, 366, SANTA AMELIA, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173056,5611201.0,28-01-2025,NÃO,"Avenida DO CONTORNO, 3520, SANTA EFIGENIA, Belo Horizonte, MG, Brasil",GROK FOOD DELIVERY E BUFET LTDA,Estabelecimento sem nome
173371,5611201.0,13-12-2017,NÃO,"Rua ITUVERAVA, 449, RENASCENCA, Belo Horizonte, MG, Brasil",FLAVIO JOSE DOS SANTOS CANDIDO 61626082634,BARTHO BAR E RESTAURANTE
173372,5611201.0,13-12-2017,NÃO,"Rua DOUTOR ARCANJO GAZOLI, 35, GOIANIA, Belo Horizonte, MG, Brasil",PEDRO VINICIUS PEREIRA FAGUNDES 12421800609,BROCADO HAMBURGUERIA
173709,5611201.0,19-12-2017,SIM,"Rua BRAZ BALTAZAR, 210, CAICARAS, Belo Horizonte, MG, Brasil",DELIRA RESTAURANTE E PIZZARIA LTDA,DELIRA LANCHES HAMBURGUERIA E PIZZARIA
174035,5611201.0,28-12-2017,NÃO,"Rua JOSE CLETO, 1490, MARIA VIRGINIA, Belo Horizonte, MG, Brasil",MARIANE LOPES DA FONSECA 63882205687,CANTINA DA MARIANE
176289,5611201.0,30-01-2018,NÃO,"Rua MAJOR LOPES, 7, SAO PEDRO, Belo Horizonte, MG, Brasil",ESPETERIA B.M LTDA,BOI MAJOR
176958,5611201.0,06-02-2018,NÃO,"Rua FERNANDES TOURINHO, 552, SAVASSI, Belo Horizonte, MG, Brasil",TBB ALIMENTOS BELO HORIZONTE LTDA,THE BLACK BEEF BURGERS
173398,5611201.0,14-12-2017,SIM,"Rua MONTE LIBANO, 121, PADRE EUSTAQUIO, Belo Horizonte, MG, Brasil",CIMAS COMERCIO DE ALIMENTOS LTDA,TRADICAO DE MINAS
175333,5611201.0,18-01-2018,NÃO,"Rua SANTO ANTONIO, 436, VILA SAO TOMAZ, Belo Horizonte, MG, Brasil",DAVIDSON TAMEIRAO RODRIGUES 14836315670,O REI GRILL
175343,5611201.0,18-01-2018,NÃO,"Rua HUMAITA, 1053, PADRE EUSTAQUIO, Belo Horizonte, MG, Brasil",MARLON CRELIER CAVALCANTE 36546701804,ZITO CAVALCANTE COZINHA
175350,5611201.0,18-01-2018,NÃO,"Rua AGUANIL, 196, VISTA ALEGRE, Belo Horizonte, MG, Brasil",SIMONE GOMES DE OLIVEIRA SOUZA 05005462660,RESTAURANTE SABOR E SAUDE
176977,5611201.0,06-02-2018,NÃO,"Rua EDGARD CAVALEIRO, 10, TUPI A, Belo Horizonte, MG, Brasil",29.636.855 MAICO VINICIO BARBOSA PEREIRA,PING'S BURGUER
172772,5611201.0,02-12-2017,NÃO,"Rua JOSE ROMAO DOS SANTOS, 20, LAGOA, Belo Horizonte, MG, Brasil",29.193.517 JULIANA NOGUEIRA DA SILVA DE MENEZES,NOGUEIRAFERREIRA COMERCIO LTDA
173094,5611201.0,07-12-2017,NÃO,"Avenida GETULIO VARGAS, 620, SAVASSI, Belo Horizonte, MG, Brasil",SALADA FUNCIONARIOS LTDA,HORTA 31
173099,5611201.0,07-12-2017,NÃO,"Rua PATRICIO BARBOSA, 163, CONJUNTO CALIFORNIA II, Belo Horizonte, MG, Brasil",MARISA CRISTINA ARRIEL 04988864685,A GARAGEM
174073,5611201.0,28-12-2017,NÃO,"Rua SALINAS, 1489, SANTA TEREZA, Belo Horizonte, MG, Brasil",WEVERTON FERNANDO BARBOSA SILVA 27279625843,CAFE COM GLITTER
175683,5611201.0,23-01-2018,NÃO,"Avenida DOM PEDRO I, 2676, PLANALTO, Belo Horizonte, MG, Brasil",W N F DA SILVA,FINO DA VILA
172470,5611201.0,28-11-2017,NÃO,"Rua LINCOLN, 68, UNIAO, Belo Horizonte, MG, Brasil",29.162.874 ALESSANDRA DA SILVA DE OLIVEIRA,MORDO ESPACO GOURMET
175067,5611201.0,15-01-2018,NÃO,"Rua FLOR DE PITANGUEIRA, 143, INDEPENDENCIA, Belo Horizonte, MG, Brasil",LUIS ALBERTO SOARES CORREA 11071736710,BLITZ RESTAURANTE E ESPETINHO
176678,5611201.0,02-02-2018,SIM,"Avenida PROFESSOR MARIO WERNECK, 1360, BURITIS, Belo Horizonte, MG, Brasil",DONNA ANNA PIZZERIA & TRATTORIA LTDA,DONNA ANNA PIZZERIA & TRATTORIA
177021,5611201.0,06-02-2018,NÃO,"Rua DA BAHIA, 1148, CENTRO, Belo Horizonte, MG, Brasil",LUANA CRISTINA FERNANDES 11656332647,CATOS RESTAU-BAR
177315,5611201.0,13-02-2018,NÃO,"Rua OLAVO BERNARDES, 353, HAVAI, Belo Horizonte, MG, Brasil",FLAVIA SOARES VIEIRA BRITO,TEMPERO MINEIRO
177322,5611201.0,14-02-2018,NÃO,"Rua AUGUSTO MUNIZ, 791, CARDOSO, Belo Horizonte, MG, Brasil",STEFANE CAROLINE FERREIRA MACHADO 12982437694,JL LANCHES
172492,5611201.0,28-11-2017,NÃO,"Rua CACHOEIRINHA, 480, SANTA CRUZ, Belo Horizonte, MG, Brasil",JANDER ANGELO DOS SANTOS 04501579625,RESTAURANTE ARENA DO ACAI
173131,5611201.0,07-12-2017,NÃO,"Rua DOS METALURGICOS, 56, ALIPIO DE MELO, Belo Horizonte, MG, Brasil",29.231.434 THADEU EUSTAQUIO MASSARI,PETISCARIA DO THADEU
173780,5611201.0,20-12-2017,NÃO,"Rua DOS CARIJOS, 408, CENTRO, Belo Horizonte, MG, Brasil",LUCIANO DE JESUS CAMILO 09569569638,SABOR CASEIRO
174758,5611201.0,10-01-2018,NÃO,"Rua MANOEL ELIAS DE AGUIAR, 291, OURO PRETO, Belo Horizonte, MG, Brasil",VICENTE DOS SANTOS NOGUEIRA,RESTAURANTE PAMPULHA TEXAS
175396,5611201.0,18-01-2018,NÃO,"Rua NELIA, 73, SAO TOMAZ, Belo Horizonte, MG, Brasil",RITA DE CASSIA ALMEIDA PEREIRA 01239657641,R&J RESTAURANTE
172825,5611201.0,04-12-2017,NÃO,"Rua EUCLIDES ANDRADE, 330, SANTO ANDRE, Belo Horizonte, MG, Brasil",WALLAS TRINDADE PEREIRA 05764103657,WALLAS FOOD
175097,5611201.0,15-01-2018,NÃO,"Rua MEXICO, 852, JARDIM LEBLON, Belo Horizonte, MG, Brasil",RIVELITA GOUVEIA DE CASTRO 53975839368,CANTINA DA NENE
175429,5611201.0,19-01-2018,NÃO,"Rua MARTIM AFONSO DE SOUZA, 231, GLORIA, Belo Horizonte, MG, Brasil",BRUNA DELFIM IDEAL 01490227601,CASEIRICES MARMITEX E CONGELADOS
176410,5611201.0,31-01-2018,NÃO,"Avenida JOSE CANDIDO DA SILVEIRA, 3249, IPE, Belo Horizonte, MG, Brasil",29.579.016 FILIPE SOBRINHO DE SOUZA,SHELBY BURGUER
44849,5611201.0,12-05-2011,SIM,"Rua CICERO FERREIRA, 141, SERRA, Belo Horizonte, MG, Brasil",FIORINI ALIMENTACAO LTDA,RESTAURANTE DI CASA
44329,5611201.0,24-04-2011,NÃO,"Rua CRISANTEMO, 250, CINQUENTENARIO, Belo Horizonte, MG, Brasil",MAURICIO RIBEIRO DOS SANTOS 88234584634,POINT DO PALADAR
44591,5611201.0,04-05-2011,NÃO,"Rua FLOR DA ESPERANCA, 14, JARDIM ALVORADA, Belo Horizonte, MG, Brasil",VALDIR LUIZ GOMES 62131958668,Estabelecimento sem nome
44919,5611201.0,16-05-2011,NÃO,"Rua MAJOR DELFINO DE PAULA, 2000, SAO FRANCISCO, Belo Horizonte, MG, Brasil",BAR E RESTAURANTE DELICIAS NA CHAPA LTDA,AMORAS
44011,5611201.0,05-04-2011,NÃO,"Rua JOAO MONLEVADE, 238, APOLONIA, Belo Horizonte, MG, Brasil",13.469.688 PRISCILA DIAS SOARES,Estabelecimento sem nome
44039,5611201.0,07-04-2011,NÃO,"Rua CARATIA, 51, APARECIDA, Belo Horizonte, MG, Brasil",ALYSSON KNOP DA SILVA 05877388630,Estabelecimento sem nome
45054,5611201.0,24-05-2011,NÃO,"Rua STELLA CAMARGOS, 351, CAMARGOS, Belo Horizonte, MG, Brasil",LIDIRENE APARECIDA PEDROSA 01197032622,Estabelecimento sem nome
44694,5611201.0,09-05-2011,NÃO,"Rua COPERNICO PINTO COELHO, 20, VILA BARRAGEM SANTA LUCIA, Belo Horizonte, MG, Brasil",MARIA JOSE DOS REIS 60618302620,Estabelecimento sem nome
43810,5611201.0,29-03-2011,NÃO,"Avenida MAGENTA, 584, VITORIA, Belo Horizonte, MG, Brasil",LILIAN DE OLIVEIRA TELES BRAGA TREM DE MINAS RESTAURANTE LTDA,TREM DE MINAS
44139,5611201.0,12-04-2011,SIM,"Avenida SINFRONIO BROCHADO, 1006, BARREIRO, Belo Horizonte, MG, Brasil",POZIM GOURMET LTDA,POZIM GOURMET
42601,5611201.0,02-02-2011,SIM,"Rua PARA DE MINAS, 353, PADRE EUSTAQUIO, Belo Horizonte, MG, Brasil",EDINEIA AUXILIADORA FERNANDES XAVIER,TIA LITA
43271,5611201.0,01-03-2011,SIM,"Rua ITAJUBA, 999, SAGRADA FAMILIA, Belo Horizonte, MG, Brasil",JOSE GOMES COMERCIO DE ALIMENTOS LTDA,TIA SOL RESTAURANTE
42611,5611201.0,23-04-2013,NÃO,"Rua AMAVEL COSTA, 8, JARAGUA, Belo Horizonte, MG, Brasil",BUTECO SEMPRE AMIGOS LTDA,LANCHONETE SEMPRE AMIGOS
43289,5611201.0,02-03-2011,SIM,"Avenida DO CONTORNO, 1441, FLORESTA, Belo Horizonte, MG, Brasil",FILIPE FIGUEIREDO DE SOUZA CPF 08441948674,PIZZA SCUOLA
