ID_ATIV_ECON_ESTABELECIMENTO,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA,GEOMETRIA,CDB,COORDS
145203,5611204.0,11-03-2015,NÃO,"RUA JOSE ANTONIO DA SILVA, 92, VILA JARDIM ALVORADA, BELO HORIZONTE, MG, BRASIL",MAGDA CRISTINA DA SILVA 78282110663,ESTABELECIMENTO SEM NOME,POINT (605977.80 7800133.04),0,"-19.8920023, -43.9871844"
144154,5611201.0,13-02-2015,NÃO,"AVENIDA SOLFERINA RICCI PACE, 480, VILA BATIK, BELO HORIZONTE, MG, BRASIL",ALAYS DE OLIVEIRA PAULINO 05608107683,ESTABELECIMENTO SEM NOME,POINT (600164.64 7788164.14),0,
144465,5611204.0,24-02-2015,NÃO,"RUA IZABEL DIAS SANTOS, 196, DIAMANTE, BELO HORIZONTE, MG, BRASIL",21.926.278 VANUSA DOS SANTOS SILVA,ESTABELECIMENTO SEM NOME,POINT (602584.49 7789256.59),0,"-19.9904393, -44.0195601"
144469,5611204.0,24-02-2015,NÃO,"RUA ANTONIO FALABELA, 205, SANTA TEREZINHA, BELO HORIZONTE, MG, BRASIL",RAMON FERREIRA LIMA 67112765668,ESTABELECIMENTO SEM NOME,POINT (603608.12 7801926.12),0,"-19.8767013, -44.0111145"
144482,5611205.0,25-02-2015,NÃO,"RUA ITAPETININGA, 165, CARDOSO, BELO HORIZONTE, MG, BRASIL",21.928.751 ADAO WARLEY VIANA,ESTABELECIMENTO SEM NOME,POINT (604020.35 7788127.89),0,"-20.0029237, -44.0129858"
144825,5611204.0,03-03-2015,NÃO,"RUA JOSE FELIX MARTINS, 829, MANTIQUEIRA, BELO HORIZONTE, MG, BRASIL",JADIR DE JESUS WENCESLAU 04766827627,ESTABELECIMENTO SEM NOME,POINT (606387.99 7810595.52),0,"-19.7995836, -43.9839528"
145155,5611201.0,10-03-2015,SIM,"RUA AVENTINO, 305, CONJUNTO JARDIM FILADELFIA, BELO HORIZONTE, MG, BRASIL",22.016.324 MAURILA DE OLIVEIRA VIANA,ESTABELECIMENTO SEM NOME,POINT (603958.53 7798130.57),0,"-19.9106903, -44.0064759"
145162,5611204.0,10-03-2015,NÃO,"RUA CANDELARIA, 78, VILA OESTE, BELO HORIZONTE, MG, BRASIL",SAID JOSE ASSEREUI 53834798649,ESTABELECIMENTO SEM NOME,POINT (604257.24 7795239.62),0,"-19.9364462, -44.0037068"
144864,5611204.0,04-03-2015,NÃO,"RUA CARAVELAS, 322, VERA CRUZ, BELO HORIZONTE, MG, BRASIL",GILMAR MIGUEL DE OLIVEIRA 85513954753,ESTABELECIMENTO SEM NOME,POINT (615498.72 7798258.17),0,"-19.9112854, -43.8958290"
144887,5611201.0,04-03-2015,SIM,"AVENIDA CONSUL ANTONIO CADAR, 122, SAO BENTO, BELO HORIZONTE, MG, BRASIL",MARCIA FRANCA DRUMOND LTDA,DOCHEF,POINT (609834.64 7793136.20),0,"-19.9565885, -43.9502580"
144899,5611201.0,04-03-2015,NÃO,"RUA MARCO AURELIO, 182, NAZARE, BELO HORIZONTE, MG, BRASIL",ANDRE LUIZ DA SILVA 76134482668,ESTABELECIMENTO SEM NOME,POINT (615646.84 7804617.72),0,"-19.8510558, -43.8989848"
145112,5611201.0,09-03-2015,NÃO,"AVENIDA AFONSO PENA, 748, CENTRO, BELO HORIZONTE, MG, BRASIL",22.007.734 ALINE SILVAINE DOS SANTOS MENDONCA,ESTABELECIMENTO SEM NOME,POINT (611110.37 7797026.99),0,"-19.9225218, -43.9363877"
144255,5611204.0,19-02-2015,SIM,"RUA SAO MIGUEL, 515, ITAPOA, BELO HORIZONTE, MG, BRASIL",MARLENE APARECIDA DA SILVA 05778901666,BRUNAO BAR,POINT (608835.57 7805654.31),0,"-19.8431885, -43.9565294"
144263,5611204.0,19-02-2015,NÃO,"RUA ALEIXO LOURENCO DE GOUVEIA, 235, CARDOSO, BELO HORIZONTE, MG, BRASIL",ELIZABETH DE FATIMA FERRETTI 85283380610,ESTABELECIMENTO SEM NOME,POINT (604225.11 7787870.94),0,
144627,5611201.0,26-02-2015,NÃO,"AVENIDA AMERICO VESPUCIO, 1947, NOVA ESPERANCA, BELO HORIZONTE, MG, BRASIL",JORDHAN CARLO MIRANDA DE RESENDE 10933274645,ESTABELECIMENTO SEM NOME,POINT (608646.46 7799218.16),0,"-19.8978669, -43.9611104"
143970,5611204.0,10-02-2015,SIM,"RUA PADRE NOBREGA, 20, MINAS BRASIL, BELO HORIZONTE, MG, BRASIL",THE BUTCHER BAR LTDA,THE BUTCHER BAR,POINT (605929.95 7797344.91),0,"-19.9169834, -43.9892235"
143971,5611201.0,10-02-2015,NÃO,"AVENIDA MENELICK DE CARVALHO, 155, ARAGUAIA, BELO HORIZONTE, MG, BRASIL",ELIZETE MONICA FERRETI DA SILVA 77695585653,ESTABELECIMENTO SEM NOME,POINT (604094.70 7788727.12),0,"-19.9947701, -44.0032697"
144994,5611204.0,06-03-2015,NÃO,"RUA FIGUEIRO, 178, SERRANO, BELO HORIZONTE, MG, BRASIL",ELBA VANESSA CAETANO SOARES 08194062608,ESTABELECIMENTO SEM NOME,POINT (603472.35 7800798.84),0,"-19.8861834, -44.0118077"
257225,5611201.0,27-05-2020,NÃO,"AVENIDA CRISTIANO MACHADO, 640, SAGRADA FAMILIA, BELO HORIZONTE, MG, BRASIL",RONALDO CAETANO ALVES DA SILVA 04179734621,CASA BURGER'S,POINT (611922.33 7798850.51),0,"-19.8965840, -43.9274063"
257231,5611201.0,27-05-2020,NÃO,"RUA VIENA, 168, COPACABANA, BELO HORIZONTE, MG, BRASIL",KEILA RODRIGUES BATISTA 13951694629,DOIDAO LANCHES E ACAI,POINT (605867.75 7806343.70),0,"-19.8364574, -43.9896077"
257556,5611201.0,31-05-2020,NÃO,"RUA PURUS, 141, CONCORDIA, BELO HORIZONTE, MG, BRASIL",LUCAS SAMUEL REIS BRAGA 12514448654,HAMBURGUERIA TEXAS,POINT (611024.71 7799040.72),0,"-19.8981758, -43.9426108"
257872,5611204.0,03-06-2020,SIM,"AVENIDA PRUDENTE DE MORAIS, 15, SANTO ANTONIO, BELO HORIZONTE, MG, BRASIL",QUINA RESTAURANTE LTDA,QUINA,POINT (610249.36 7795282.28),0,"-19.9487274, -43.9477159"
258810,5611201.0,12-06-2020,NÃO,"RUA DESEMBARGADOR CINTRA NETO, 1136, MILIONARIOS, BELO HORIZONTE, MG, BRASIL",ROMILDA GERALDA DA SILVA 68360169691,ESTABELECIMENTO SEM NOME,POINT (604730.31 7790118.82),0,"-19.9853620, -44.0038850"
259429,5611201.0,18-06-2020,NÃO,"RUA CASTIGLIANO SILVA, 56, BOA VISTA, BELO HORIZONTE, MG, BRASIL",BELMIRO BISPO DE OLIVEIRA JUNIOR 07064865602,BEC'BURGUER,POINT (614740.25 7800059.17),0,"-19.8921549, -43.9034088"
255006,5611205.0,30-04-2020,NÃO,"AVENIDA COUNTRY CLUB DE BELO HORIZONTE, 305, CONJUNTO TAQUARIL, BELO HORIZONTE, MG, BRASIL",MARCELO OLIVEIRA DE SOUZA 07736965633,BELA VISTA BEER,POINT (618078.86 7796692.92),0,
255331,5611201.0,05-05-2020,NÃO,"RUA CAMOES, 275, COPACABANA, BELO HORIZONTE, MG, BRASIL",LILIANE PRISCILA DOS SANTOS 01621304655,MONSTRAO LANCHES,POINT (605735.12 7806547.58),0,"-19.8336479, -43.9825586"
255332,5611201.0,05-05-2020,NÃO,"RUA COLISEU, 77, GLORIA, BELO HORIZONTE, MG, BRASIL",RENATO OLIMPIO DE SOUSA OLIVEIRA 08052219647,PANDA LANCHES E ACAI,POINT (604387.91 7798581.72),0,"-19.9066360, -44.0028614"
255341,5611201.0,05-05-2020,NÃO,"RUA CAPISTRANO DE ABREU, 170, TUPI A, BELO HORIZONTE, MG, BRASIL",37.071.341 ZILVANE DA SILVA ALMEIDA,DIVINO SABOR GOURMET,POINT (612365.67 7806553.86),0,
46427,5611201.0,08-07-2011,SIM,"RUA PADRE ROLIM, 159, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",BAR E RESTAURANTE PADRE ROLIM LTDA,RESTAURANTE E PETISQUEIRA PADRE ROLIM,POINT (612710.37 7796096.42),0,"-19.9268708, -43.9283606"
46750,5611205.0,22-07-2011,NÃO,"RUA SANTAREM, 298, NOVA CINTRA, BELO HORIZONTE, MG, BRASIL",LUCILIA MOREIRA DE AGUIAR 37280635687,ESTABELECIMENTO SEM NOME,POINT (605584.69 7793840.23),0,"-19.9512067, -43.9875067"
47337,5611201.0,11-08-2011,NÃO,"RUA ESPINOSA, 1176, CARLOS PRATES, BELO HORIZONTE, MG, BRASIL",WARLEN DOS SANTOS ARAUJO 85902934672,ESTABELECIMENTO SEM NOME,POINT (608621.67 7797522.64),0,"-19.9116622, -43.9597897"
46767,5611204.0,24-07-2011,NÃO,"RUA QUIXADA, 873, NOVA FLORESTA, BELO HORIZONTE, MG, BRASIL",CRISTINA CARVALHO PEREIRA 50302680659,ESTABELECIMENTO SEM NOME,POINT (611546.23 7800390.97),0,"-19.8958631, -43.9345554"
46787,5611204.0,25-07-2011,NÃO,"AVENIDA ARTUR BERNARDES, 2832, VILA BARRAGEM SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",LUISA GONCALVES BARBOSA 00149133642,ESTABELECIMENTO SEM NOME,POINT (610350.91 7793285.39),0,"-19.9525796, -43.9453908"
46794,5611204.0,25-07-2011,NÃO,"AVENIDA AFONSO VAZ DE MELO, 214, BARREIRO, BELO HORIZONTE, MG, BRASIL",JOSE CARLOS FERREIRA CALDAS 38493217620,ESTABELECIMENTO SEM NOME,POINT (602805.36 7791230.55),0,"-19.9842506, -44.0336525"
46797,5611204.0,25-07-2011,NÃO,"RUA JUATUBA, 11, VISTA ALEGRE, BELO HORIZONTE, MG, BRASIL",TIAGO PEREIRA OLIVEIRA 10765724642,ESTABELECIMENTO SEM NOME,POINT (605216.65 7793337.84),0,"-19.9534413, -43.9945106"
47394,5611201.0,15-05-2023,NÃO,"RUA MARQUES DE BARBACENA, 573, SAUDADE, BELO HORIZONTE, MG, BRASIL",14.118.114 ANDERSON LUIS ALVES SILVA,ESTABELECIMENTO SEM NOME,POINT (615198.63 7797291.08),0,"-19.9149292, -43.8999798"
46478,5611201.0,12-07-2011,NÃO,"RUA BASILIO DA GAMA, 49, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",MARIA APARECIDA INACIO DOS SANTOS 53770897668,ESTABELECIMENTO SEM NOME,POINT (607320.21 7807890.09),0,"-19.8218044, -43.9751690"
46483,5611204.0,12-07-2011,NÃO,"RUA CORONEL JOAQUIM DOS SANTOS, 289, CEU AZUL, BELO HORIZONTE, MG, BRASIL",ELIZEU INACIO DA SILVA 62035800668,ESTABELECIMENTO SEM NOME,POINT (604640.76 7807782.75),0,"-19.8219228, -44.0002192"
46837,5611201.0,26-07-2011,NÃO,"RUA GRAO PARA, 32, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",RESTAURANTE DO PAULAO LTDA,ESTABELECIMENTO SEM NOME,POINT (612857.00 7796740.71),0,"-19.9285193, -43.9232747"
46502,5611204.0,12-07-2011,NÃO,"RUA PROFESSOR AMEDEE PERET, 649, CIDADE NOVA, BELO HORIZONTE, MG, BRASIL",PEDRO IVO PIERI RIBEIRO FILHO,BAR DOS AMIGOS,POINT (612998.14 7800629.00),0,"-19.8887251, -43.9211293"
46855,5611201.0,26-07-2011,SIM,"RUA CURITIBA, 2075, LOURDES, BELO HORIZONTE, MG, BRASIL",BOI IN BOX LTDA,BOI LOURDES,POINT (610462.43 7795816.33),0,"-19.9294381, -43.9442029"
46862,5611204.0,27-07-2011,NÃO,"RUA ANGOLA, 710, VILA SAO PAULO, BELO HORIZONTE, MG, BRASIL",HELIANE LUCIA GERMANO 03769973623,ESTABELECIMENTO SEM NOME,POINT (612957.00 7802847.19),0,"-19.8666871, -43.9229747"
46519,5611204.0,13-07-2011,NÃO,"RUA AGUA DA VIDA, 96, INDEPENDENCIA, BELO HORIZONTE, MG, BRASIL",GERALDA RODRIGUES GARAJAU 40244865604,ESTABELECIMENTO SEM NOME,POINT (601597.76 7786400.62),0,"-20.0161031, -44.0287282"
46869,5611205.0,27-07-2011,NÃO,"RUA CINQUENTA E UM, 230, NOVO AARAO REIS, BELO HORIZONTE, MG, BRASIL",14.017.329 GERALDO LOBO RIBEIRO,ESTABELECIMENTO SEM NOME,POINT (613944.36 7805528.31),0,"-19.8426112, -43.9112071"
46542,5611204.0,14-07-2011,NÃO,"RUA ALBERTO MARTINS, 32, JAQUELINE, BELO HORIZONTE, MG, BRASIL",ROSANA FERNANDES DOS SANTOS 02726195660,ESTABELECIMENTO SEM NOME,POINT (610404.57 7809955.61),0,"-19.8018874, -43.9433182"
46543,5611201.0,14-07-2011,NÃO,"RUA DELCIO MONTEIRO DE LIMA, 23, VALE DO JATOBA, BELO HORIZONTE, MG, BRASIL",MAURICIO ANTONIO DE ANDRADE 43994954649,ESTABELECIMENTO SEM NOME,POINT (600540.44 7786955.78),0,"-20.0114488, -44.0388050"
46565,5611204.0,12-07-2011,NÃO,"RUA CIANICO, 411, VITORIA, BELO HORIZONTE, MG, BRASIL",ALOISIO ALVES TEIXEIRA,ESTABELECIMENTO SEM NOME,POINT (616616.65 7803456.82),0,"-19.8619553, -43.8880619"
46574,5611201.0,13-07-2011,SIM,"AVENIDA FLEMING, 900, OURO PRETO, BELO HORIZONTE, MG, BRASIL",E M CHAMI LTDA,GRUPO VILA RICA,POINT (606288.93 7802966.99),0,"-19.8667854, -43.9843530"
46575,5611201.0,14-07-2011,SIM,"RUA CONGONHAS, 840, SANTO ANTONIO, BELO HORIZONTE, MG, BRASIL",BERTALHA RESTAURANTE LTDA,BERTALHA RESTAURANTE,POINT (610571.51 7794503.54),0,"-19.9434480, -43.9409148"
47424,5611201.0,16-08-2011,SIM,"RUA ERICO VERISSIMO, 2300, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",LUCIENE DO PARTO MENDES LTDA,ESTABELECIMENTO SEM NOME,POINT (606889.59 7807739.69),0,"-19.8162939, -43.9761626"
47179,5611204.0,08-08-2011,SIM,"AVENIDA AMINTAS JACQUES DE MORAES, 1940, PINDORAMA, BELO HORIZONTE, MG, BRASIL",RENILSON FERNANDO ROCHA REZENDE 03692069677,ESTABELECIMENTO SEM NOME,POINT (602764.20 7798744.16),0,"-19.9048825, -44.0181716"
46937,5611204.0,29-07-2011,NÃO,"RUA COSTA ATAIDE, 273, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",JOAO BATISTA PIRES 26507692620,ESTABELECIMENTO SEM NOME,POINT (611079.72 7801825.19),0,"-19.8759598, -43.9382873"
46941,5611201.0,22-03-2017,NÃO,"RUA ARGENTINA, 210, COPACABANA, BELO HORIZONTE, MG, BRASIL",14.031.855 MARLETE DE FREITAS SOARES BOY,ESTABELECIMENTO SEM NOME,POINT (606211.12 7806298.68),0,"-19.8381669, -43.9852089"
46599,5611204.0,15-07-2011,NÃO,"RUA SAMAMBAIA, 35, GUARANI, BELO HORIZONTE, MG, BRASIL",NORMA LUCIA OLIVEIRA FERREIRA 01819144682,ESTABELECIMENTO SEM NOME,POINT (612208.00 7805426.95),0,"-19.8431757, -43.9284530"
47217,5611201.0,09-08-2011,NÃO,"RUA MARIA JOSE ALCHAAR, 88, JARDIM DOS COMERCIARIOS, BELO HORIZONTE, MG, BRASIL",RENATA DO CARMO OLIMPIO CALDAS 05201236626,ESTABELECIMENTO SEM NOME,POINT (607486.66 7810257.40),0,"-19.8006268, -43.9738634"
46963,5611201.0,29-07-2011,NÃO,"RUA RIO GRANDE DO SUL, 214, CENTRO, BELO HORIZONTE, MG, BRASIL",EVELIN NAIARA MACHADO,ESTABELECIMENTO SEM NOME,POINT (610381.02 7797227.85),0,"-19.9186027, -43.9453931"
46967,5611201.0,29-07-2011,NÃO,"AVENIDA AFONSO VAZ DE MELO, 640, BARREIRO, BELO HORIZONTE, MG, BRASIL",FULLDARIN VIA SHOPPING LTDA,FULLDARIN,POINT (602443.87 7791063.12),0,"-19.9740672, -44.0212982"
46647,5611204.0,18-07-2011,SIM,"RUA JUSSARA, 150, GRACA, BELO HORIZONTE, MG, BRASIL",BAR E RESTAURANTE JC LTDA,LEO COXINHA,POINT (611785.55 7799245.87),0,"-19.8981803, -43.9313806"
47532,5611205.0,19-08-2011,NÃO,"RUA BURNIER, 33, CASA BRANCA, BELO HORIZONTE, MG, BRASIL",OSMAR GONZAGA 59884703604,ESTABELECIMENTO SEM NOME,POINT (616229.66 7798882.06),0,"-19.9022128, -43.8892448"
47272,5611201.0,09-08-2011,NÃO,"AVENIDA AMINTAS JACQUES DE MORAES, 7, GLORIA, BELO HORIZONTE, MG, BRASIL",PAMPULHA STEAK E GRILL LTDA,PAMPULHA STEAK E GRILL,POINT (603582.24 7799814.86),0,"-19.8972063, -44.0158679"
47280,5611201.0,08-08-2011,SIM,"RUA CAPITAO NELSON ALBUQUERQUE, 41, VENDA NOVA, BELO HORIZONTE, MG, BRASIL",RESTAURANTE PALADIU LTDA,RESTAURANTE PALADIU,POINT (608935.72 7808756.70),0,"-19.8135817, -43.9595068"
47291,5611201.0,10-08-2011,NÃO,"RUA FLOR DO CAMPO, 245, VILA COQUEIRAL, BELO HORIZONTE, MG, BRASIL",APARECIDA SANTOS FERREIRA 65931459634,ESTABELECIMENTO SEM NOME,POINT (602095.68 7797309.27),0,
46395,5611201.0,07-07-2011,SIM,"RUA CONDE DE LINHARES, 345, CIDADE JARDIM, BELO HORIZONTE, MG, BRASIL",RESTAURANTE CONDE DE LINHARES LTDA,ESTABELECIMENTO SEM NOME,POINT (609956.55 7795001.05),0,"-19.9375642, -43.9492152"
45488,5611204.0,09-06-2011,NÃO,"RUA CACHOEIRINHA, 529, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",JOAO PEREIRA DO NASCIMENTO 03252968630,ESTABELECIMENTO SEM NOME,POINT (610690.65 7801160.12),0,
45489,5611201.0,09-06-2011,NÃO,"RUA AURORA CORROTTI FLECHA, 68, CEU AZUL, BELO HORIZONTE, MG, BRASIL",13.780.166 EDIVALDA ALVES DOS SANTOS MOREIRA,ESTABELECIMENTO SEM NOME,POINT (604127.40 7807579.27),0,
45837,5611201.0,27-06-2011,NÃO,"RUA ISABEL MARIA DIAS, 56, MANTIQUEIRA, BELO HORIZONTE, MG, BRASIL",FRANCISCA OLIVEIRA DOS SANTOS 04048936603,ESTABELECIMENTO SEM NOME,POINT (606956.97 7811742.73),0,"-19.7862958, -43.9788048"
45492,5611204.0,09-06-2011,NÃO,"RUA EDGARD CAVALEIRO, 9, TUPI A, BELO HORIZONTE, MG, BRASIL",CARLOS ROBERTO DA SILVA PRADO 12612930612,ESTABELECIMENTO SEM NOME,POINT (612383.08 7805895.77),0,
45494,5611204.0,09-06-2011,NÃO,"RUA FELIPE DE MELO, 96, UNIAO, BELO HORIZONTE, MG, BRASIL",LEANDRO CESAR MORAIS ARCHANJO 04820709607,ESTABELECIMENTO SEM NOME,POINT (612297.74 7801582.17),0,"-19.8785258, -43.9275680"
45845,5611204.0,20-01-2021,NÃO,"RUA VINTE E UM DE ABRIL, 157, CENTRO, BELO HORIZONTE, MG, BRASIL",GISLENE LIBERIO SILVA,ESTABELECIMENTO SEM NOME,POINT (610921.20 7797656.68),0,"-19.9139798, -43.9404851"
45858,5611204.0,22-06-2011,NÃO,"RUA MOEDA, 128, SANTA INES, BELO HORIZONTE, MG, BRASIL",JAIRO DE OLIVEIRA,BAR DO JAIRO,POINT (614046.09 7800322.28),0,"-19.8898514, -43.9098263"
46185,5611205.0,03-05-2024,SIM,"RUA PIRANGUINHO, 165, SAO GERALDO, BELO HORIZONTE, MG, BRASIL",13.904.116 VICTOR FRANCA LIMA,GELIM DU VITIN,POINT (615953.48 7799128.16),0,"-19.9009999, -43.8915656"
45193,5611204.0,27-05-2011,NÃO,"RUA BRAULIO GOMES NOGUEIRA, 2280, TIROL, BELO HORIZONTE, MG, BRASIL",RENATO SILVA DE CARVALHO 02620926890,ESTABELECIMENTO SEM NOME,POINT (600776.41 7789851.80),0,"-19.9853046, -44.0385916"
46199,5611204.0,02-07-2011,NÃO,"RUA SANTO INACIO, 310, SAO MARCOS, BELO HORIZONTE, MG, BRASIL",ONOFRE LESSA FARIA 29637570691,ESTABELECIMENTO SEM NOME,POINT (613807.08 7802840.20),0,"-19.8669763, -43.9141381"
46202,5611205.0,03-07-2011,NÃO,"RUA DIOMARA ANASTACIO DE OLIVEIRA, 97, JARDIM FELICIDADE, BELO HORIZONTE, MG, BRASIL",SANDRA JAQUELINE ALVES DRUMOND CHAVES 89258860659,ESTABELECIMENTO SEM NOME,POINT (611968.48 7807397.59),0,
45210,5611201.0,27-05-2011,SIM,"RUA DESEMBARGADOR FERNANDO BHERING, 244, DONA CLARA, BELO HORIZONTE, MG, BRASIL",FEIJOARIA ALIMENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (610990.00 7803630.61),0,"-19.8601641, -43.9399324"
45212,5611201.0,19-12-2019,NÃO,"RUA DESEMBARGADOR BARCELOS, 673, NOVA SUISSA, BELO HORIZONTE, MG, BRASIL",RESTAURANTE TRADICAO MINEIRA LTDA,ESTABELECIMENTO SEM NOME,POINT (607253.68 7795940.75),0,"-19.9283991, -43.9735194"
45213,5611204.0,27-05-2011,NÃO,"RUA PROFESSORA GABRIELA VARELA, 409, JARDIM GUANABARA, BELO HORIZONTE, MG, BRASIL",ELIZANGELA DOS SANTOS ARRUDA,BAR DEL REY,POINT (611703.41 7807526.95),0,"-19.8288016, -43.9322124"
45217,5611204.0,27-05-2011,SIM,"RUA DA BAHIA, 840, CENTRO, BELO HORIZONTE, MG, BRASIL",CANTINHO DA LELLA I LTDA,CANTINHO DA LELLA,POINT (611266.82 7796750.74),0,"-19.9172500, -43.9354089"
45894,5611204.0,28-06-2011,NÃO,"RUA BACO, 427, CENACULO, BELO HORIZONTE, MG, BRASIL",DARIO XAVIER DE MACEDO 25550861615,ESTABELECIMENTO SEM NOME,POINT (608671.93 7809491.92),0,"-19.8074252, -43.9623132"
46362,5611204.0,07-07-2011,NÃO,"AVENIDA DO CONTORNO, 2310, FLORESTA, BELO HORIZONTE, MG, BRASIL",JOSE ESTANISLAU GOMES JUNIOR 25468223813,ESTABELECIMENTO SEM NOME,POINT (612482.03 7797044.32),0,"-19.9137146, -43.9289182"
45563,5611201.0,09-06-2011,SIM,"RUA JOAQUIM NABUCO, 186, NOVA SUISSA, BELO HORIZONTE, MG, BRASIL",TOQUE DE CHEFE LTDA,RESTAURANTE TOQUE DE CHEFE,POINT (606954.10 7795652.71),0,"-19.9354463, -43.9772205"
45565,5611201.0,09-06-2011,SIM,"AVENIDA CONSUL ANTONIO CADAR, 122, SAO BENTO, BELO HORIZONTE, MG, BRASIL",VERDINHO ALIMENTOS LTDA,VERDINHO,POINT (609834.64 7793136.20),0,"-19.9565885, -43.9502580"
46318,5611204.0,06-07-2011,NÃO,"PRAÇA SANTO ANTONIO, 80, AEROPORTO, BELO HORIZONTE, MG, BRASIL",JOSE MAXIMO LUIZ 62467000630,ESTABELECIMENTO SEM NOME,POINT (609417.69 7804197.32),0,"-19.8547906, -43.9547524"
46320,5611201.0,06-07-2011,NÃO,"RUA JOAQUIM PEREIRA, 380, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",MARCOS JERONIMO DA GUARDA 02251431861,ESTABELECIMENTO SEM NOME,POINT (608218.48 7807024.68),0,"-19.8286116, -43.9661334"
45613,5611201.0,15-06-2011,NÃO,"RUA JOSE RODRIGUES, 15, VILA SAO TOMAZ, BELO HORIZONTE, MG, BRASIL",13.809.647 LUCIENE DO CARMO FERNANDES,ESTABELECIMENTO SEM NOME,POINT (609835.88 7805264.25),0,
46232,5611201.0,04-07-2011,NÃO,"AVENIDA BRIGADEIRO EDUARDO GOMES, 1075, GLORIA, BELO HORIZONTE, MG, BRASIL",DANIEL TORRES DA CUNHA 05020602639,ESTABELECIMENTO SEM NOME,POINT (604189.35 7798552.53),0,"-19.8952000, -44.0101672"
45289,5611204.0,01-06-2011,SIM,"RUA SOUZA GOMES, 155, SAO BERNARDO, BELO HORIZONTE, MG, BRASIL",13.735.282 RAIMUNDO DE SOUZA,ESTABELECIMENTO SEM NOME,POINT (610852.87 7804971.07),0,"-19.8486400, -43.9432419"
45290,5611201.0,01-06-2011,SIM,"RUA DAS CANOAS, 605, ESTRELA DO ORIENTE, BELO HORIZONTE, MG, BRASIL",RESTAURANTE TIA CHICA LTDA,TIA CHICA,POINT (605904.89 7792392.10),0,"-19.9616963, -43.9888286"
45297,5611201.0,01-06-2011,NÃO,"RUA BOQUEIRAO, 194, BETANIA, BELO HORIZONTE, MG, BRASIL",ANDRE AUGUSTO NORIA CUNHA 04929338638,ESTABELECIMENTO SEM NOME,POINT (605793.98 7792906.12),0,"-19.9573782, -43.9890422"
45306,5611201.0,23-02-2022,SIM,"RUA ANTONIO DE ALBUQUERQUE, 1000, SAVASSI, BELO HORIZONTE, MG, BRASIL",ALEXANDRE MINARDI DA CRUZ,ESTABELECIMENTO SEM NOME,POINT (610971.67 7795132.15),0,"-19.9386192, -43.9336176"
45620,5611204.0,15-06-2011,NÃO,"RUA RADIALISTA SINESIO SILVA, 200, CEU AZUL, BELO HORIZONTE, MG, BRASIL",DIVINO MARIA MARQUES 16286707620,ESTABELECIMENTO SEM NOME,POINT (604221.24 7807975.44),0,"-19.8211057, -44.0051542"
45976,5611204.0,29-06-2011,SIM,"RUA FLOR DA NOITE, 260, JARDIM ALVORADA, BELO HORIZONTE, MG, BRASIL",CLEBER ROGERIO DA SILVA 67166660600,ESTABELECIMENTO SEM NOME,POINT (605972.46 7799185.68),0,"-19.9005350, -43.9885135"
45978,5611204.0,29-06-2011,NÃO,"RUA ALCINDO GONCALVES COTTA, 410, ADEMAR MALDONADO, BELO HORIZONTE, MG, BRASIL",VANDERSON DE JESUS APARECIDO 04779945631,ESTABELECIMENTO SEM NOME,POINT (601646.98 7789997.26),0,"-19.9841166, -44.0275629"
46278,5611201.0,27-10-2009,NÃO,"RUA JOSE ZUQUIM, 77, SANTA MARGARIDA, BELO HORIZONTE, MG, BRASIL",13.925.860 LUIZ CLAUDIO HENRIQUES CALDAS,ESTABELECIMENTO SEM NOME,POINT (602832.28 7791398.37),0,"-19.9713070, -44.0177537"
45314,5611201.0,01-06-2011,NÃO,"AVENIDA ANTONIO ABRAHAO CARAM, 430, SAO JOSE, BELO HORIZONTE, MG, BRASIL",GARLIC ALIMENTOS LTDA,TEMPEROS CHEF PENNINHA,POINT (608339.09 7803559.26),0,"-19.8609835, -43.9652957"
45638,5611201.0,16-06-2011,NÃO,"RUA JURAMENTO, 241, POMPEIA, BELO HORIZONTE, MG, BRASIL",MARIA DOS ANJOS MARTINS GOMES 34375821604,ESTABELECIMENTO SEM NOME,POINT (614806.73 7797314.65),0,"-19.9176094, -43.9024335"
45643,5611204.0,16-06-2011,NÃO,"AVENIDA ARTUR BERNARDES, 1572, VILA BARRAGEM SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",JOSE CARLOS OLIVEIRA DA CRUZ 85511153672,ESTABELECIMENTO SEM NOME,POINT (610374.01 7793181.83),0,"-19.9525796, -43.9453908"
46301,5611201.0,05-07-2011,SIM,"AVENIDA FLEMING, 900, OURO PRETO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE FEIJUADA LTDA,RESTAURANTE FEIJUADA,POINT (606288.93 7802966.99),0,"-19.8667854, -43.9843530"
